Open,High,Low,Close,Volume,Dividends,Stock Splits
7.123221023277078,7.230229614741897,7.116854499793809,7.229623317718506,684507600,0.0,0.0
7.220833485106048,7.282674171700569,7.184456467790072,7.2614545822143555,447017200,0.0,0.0
7.261757490206959,7.333602485531119,7.23477767279775,7.293587684631348,628502000,0.0,0.0
7.288738173052183,7.3220837095153986,7.215984128136882,7.273884296417236,572989200,0.0,0.0
7.318749782442187,7.3326946185934965,7.289344771817444,7.329662322998047,334182800,0.0,0.0
7.3420898502573975,7.368463370591525,7.330267460997401,7.344818592071533,333026400,0.0,0.0
7.331783236045765,7.3602783901427005,7.309046690159886,7.349061489105225,306210800,0.0,0.0
7.435457780939731,7.451524249646704,7.398778019930103,7.4478864669799805,404076400,0.0,0.0
7.45061460937721,7.549135869024362,7.442430002883969,7.545801639556885,376784800,0.0,0.0
7.5351901210967975,7.613098078410103,7.4133276510076325,7.499722957611084,750545600,0.0,0.0
7.488506320011169,7.5145762819833495,7.329053444175426,7.489718914031982,566924400,0.0,0.0
7.534281126706272,7.555804267542426,7.365128294784511,7.4145402908325195,738326400,0.0,0.0
7.8453023755350335,7.8892584971289255,7.7522378227832345,7.858034610748291,982391200,0.0,0.0
7.828328003009958,8.086301306534374,7.766486518224162,8.077813148498535,793424800,0.0,0.0
8.123894089038473,8.25091054025225,8.093883586895236,8.209986686706543,796955600,0.0,0.0
8.24181306286964,8.25939486693323,8.129953286629348,8.169665336608887,479068800,0.0,0.0
8.102063556524055,8.119342614946245,7.897443596483792,7.943520545959473,709343600,0.0,0.0
7.980201698761988,8.002936621971953,7.77285298231683,7.930183410644531,758402400,0.0,0.0
7.973227597008827,8.18482035843023,7.942610817746631,8.143593788146973,558840800,0.0,0.0
8.163907450761783,8.20210336440785,7.911997847859009,7.9147257804870605,542463600,0.0,0.0
7.998089469485306,8.120559071608518,7.968987204800196,8.074177742004395,454342000,0.0,0.0
7.969291178802674,7.981416312354374,7.7831620007126325,7.841667652130127,723819600,0.0,0.0
7.670391811310567,7.825297063626708,7.540040375097189,7.7601213455200195,883103200,0.0,0.0
7.694641797363994,7.828630187455669,6.0400950361893315,7.464860916137695,1285860800,0.0,0.0
7.387863263500559,7.474561305436271,6.827050684759516,7.149896144866943,1676018400,0.0,0.0
7.586120963881667,7.719503125476358,7.533980208099278,7.699495315551758,984306400,0.0,0.0
7.63431870244476,7.878348038498061,7.593698413216486,7.776189804077148,848906800,0.0,0.0
7.858644085978905,7.976566872081048,7.842275679920533,7.945040225982666,654379600,0.0,0.0
7.97928962112167,8.033249229400676,7.772547259386251,7.831963539123535,599712400,0.0,0.0
7.734959888243716,7.774974680961555,7.563381883792058,7.694338798522949,759362800,0.0,0.0
7.721016851055826,7.7658820255172385,7.509120473631126,7.706465721130371,762834800,0.0,0.0
7.790130592907405,7.83772368417986,7.586418886868885,7.650079250335693,782678400,0.0,0.0
7.563383168854369,7.667057545543748,7.422422734362855,7.528218746185303,1025726800,0.0,0.0
7.332389816341434,7.392109684585692,7.16050901576248,7.207496643066406,1282915200,0.0,0.0
7.057744762196899,7.411815089481913,7.013183126198755,7.345730304718018,1223891200,0.0,0.0
7.49608751985605,7.605824892649867,7.465167169871702,7.480323791503906,754238800,0.0,0.0
7.25569495165017,7.48032278897144,7.189307435984365,7.4336395263671875,1048006400,0.0,0.0
7.580963691100141,7.643107913081866,7.389074352708617,7.399987697601318,850654000,0.0,0.0
7.596728508473202,7.696462356194529,7.5515605894338345,7.6800923347473145,666282400,0.0,0.0
7.8631917792411175,7.863494523085726,7.6800932733923375,7.787102699279785,815614800,0.0,0.0
7.872286007636711,8.06174943347053,7.850156564229998,7.906844139099121,876472800,0.0,0.0
8.0193102984865,8.027192163054657,7.891687555374632,8.001425743103027,688548000,0.0,0.0
8.038709703863024,8.049926606367537,7.894111469888408,7.976263523101807,650106800,0.0,0.0
7.827421775587595,7.939280791168787,7.718897799801713,7.759215354919434,758304400,0.0,0.0
7.829844558402248,7.85591452409117,7.595212438775656,7.6070356369018555,886942000,0.0,0.0
7.676754782131644,7.693731093320256,7.446670397431083,7.558226585388184,1000770400,0.0,0.0
7.623102706230935,7.63613849957856,7.350881764089069,7.372404098510742,854630000,0.0,0.0
7.4221206264892485,7.608249017407592,7.342091011870752,7.5940022468566895,776356000,0.0,0.0
7.5248826111159035,7.695551560575469,7.498812651638318,7.68494176864624,545759200,0.0,0.0
7.759211561792129,7.8559130980209035,7.70009881979348,7.708283424377441,602960400,0.0,0.0
7.749511146714794,7.877133834814746,7.745267067622894,7.872283458709717,585074000,0.0,0.0
7.915024936313606,8.116614209289025,7.9007773634885226,8.101457595825195,783678000,0.0,0.0
8.20301378261394,8.272737155090283,8.169668244199487,8.2415132522583,872855200,0.0,0.0
8.253031319307942,8.336395967032475,8.227870391169928,8.308202743530273,784621600,0.0,0.0
8.41794068784951,8.457955494878176,8.146326009201106,8.18997859954834,776490400,0.0,0.0
8.25030090976317,8.365797654280787,8.230293918380315,8.301531791687012,717262000,0.0,0.0
8.323659375052388,8.326084562495524,8.121160270926087,8.214224815368652,768457200,0.0,0.0
8.215136823929358,8.281828693235273,8.1272261757802,8.154509544372559,714277200,0.0,0.0
8.186642708400873,8.193008423178885,8.057806599033064,8.084786415100098,549942400,0.0,0.0
8.091756493345228,8.177243554081327,8.018699734334978,8.13328742980957,584948000,0.0,0.0
8.006578723452986,8.014764142078858,7.708894022141203,7.7655816078186035,1133344800,0.0,0.0
7.781948229274889,7.820144138530501,7.578844359493448,7.6249213218688965,739452000,0.0,0.0
7.708891977991728,7.724049407098403,7.373011443743002,7.532463550567627,1022896000,0.0,0.0
7.593394342421746,7.606733689424243,7.372404289076902,7.485780239105225,693842800,0.0,0.0
7.60885244817012,7.663417553018953,7.46213182874408,7.537008285522461,615235600,0.0,0.0
7.593392659078908,7.844394770953763,7.570961288070896,7.841362476348877,654556000,0.0,0.0
7.956860383319756,7.969592621419485,7.726775913535994,7.8237810134887695,738144400,0.0,0.0
7.787405567446854,7.878651268507812,7.734962076073065,7.870163917541504,433322400,0.0,0.0
7.837120116629758,7.937763006190752,7.725867432621072,7.799530506134033,562878400,0.0,0.0
7.770126958443079,7.772551337554841,7.470319090409449,7.633106231689453,1190924000,0.0,0.0
7.559746669190765,7.754362386058892,7.548226213980896,7.661297798156738,812047600,0.0,0.0
7.524886132012061,7.7898315483731615,7.496693715272248,7.62249755859375,824866000,0.0,0.0
7.674939850873592,7.729202230773748,7.530341625401076,7.575509548187256,1039858400,0.0,0.0
7.574901463497145,7.574901463497145,7.263272091876924,7.444550037384033,1024478000,0.0,0.0
7.363310528229941,7.666451818460277,7.275702613596348,7.635834217071533,1074950800,0.0,0.0
8.0359792526754,8.037798143635067,7.699796073120745,7.707070827484131,1185671200,0.0,0.0
7.8113562349804155,7.881685109274651,7.739511212559375,7.851977348327637,645318800,0.0,0.0
7.793467945096789,7.893201798996899,7.768913316142451,7.879863262176514,533388800,0.0,0.0
7.88168058096604,7.884712066002178,7.812261597326742,7.859854698181152,420551600,0.0,0.0
7.908053867521338,8.027188392835331,7.8907748080523215,8.005362510681152,584771600,0.0,0.0
7.992934852456689,8.063263693333893,7.889260482343331,7.910782814025879,519985200,0.0,0.0
7.903203587345888,7.962012777109363,7.7634557721641775,7.8243865966796875,643806800,0.0,0.0
7.757092748605785,7.8725887239596055,7.727080632105796,7.798319339752197,448210000,0.0,0.0
7.89501953337606,7.9601944414175065,7.8701621642381765,7.937762260437012,428055600,0.0,0.0
7.912297174382248,7.9805035553806585,7.864097782616649,7.940186023712158,417653600,0.0,0.0
7.967773685702325,8.011425454277958,7.891079132695112,7.972017765045166,420375200,0.0,0.0
7.934124658975601,7.978080790592116,7.898353942314451,7.933215618133545,289097200,0.0,0.0
7.8750138005114,7.926851806260152,7.80983806586741,7.884411811828613,444897600,0.0,0.0
7.926547973341039,7.946859335592189,7.868648610686089,7.9347333908081055,303128000,0.0,0.0
7.877135247649232,7.8953241613054335,7.807411888109257,7.863796710968018,451920000,0.0,0.0
7.742236144391897,7.751027046063419,7.572779777281569,7.584298610687256,620054400,0.0,0.0
7.478199972167984,7.672513730112625,7.460920910488551,7.632802486419678,534920400,0.0,0.0
7.628557981561552,7.635529992708658,7.550953580229485,7.551257133483887,354869200,0.0,0.0
7.505178694359612,7.578842563095953,7.476076439367316,7.506997585296631,318430000,0.0,0.0
7.5809650770725225,7.718894822630926,7.554288006902078,7.638258934020996,422640400,0.0,0.0
7.650082775041725,7.7201080738535275,7.626437185625938,7.671605110168457,339696000,0.0,0.0
7.6646330393993605,7.6840345485164905,7.538526468040076,7.57490348815918,426706000,0.0,0.0
7.560045309816825,7.697367895742041,7.548222117189773,7.567623615264893,384230000,0.0,0.0
7.6328033385056,7.63916905368485,7.4345490322293495,7.451220989227295,414041600,0.0,0.0
7.3563378895460705,7.366340577473196,7.234474600990841,7.2732768058776855,602565600,0.0,0.0
7.215983650280179,7.3963534123645545,7.190519979088748,7.363007068634033,596867600,0.0,0.0
7.44061058659688,7.449705042878614,7.283886432647705,7.283886432647705,466505200,0.0,0.0
7.328448572117026,7.354518536278681,7.14080327427571,7.324507236480713,548391200,0.0,0.0
7.298435433365109,7.449703695665122,7.296010245461887,7.351182460784912,383289200,0.0,0.0
7.331481104019102,7.413633162413748,7.286010431858822,7.3693742752075195,420786800,0.0,0.0
7.5018454984066,7.622798942256463,7.465772033510365,7.5885443687438965,697037600,0.0,0.0
7.616738180091175,7.64432430267334,7.535193216427858,7.64432430267334,415427600,0.0,0.0
7.732838930791277,7.844697904465377,7.71495357237602,7.844395160675049,520788800,0.0,0.0
7.7798277142107946,7.867435637368177,7.768005323353405,7.815295696258545,342557600,0.0,0.0
7.875011616445395,8.014760248816955,7.854397517407657,7.970198631286621,526551200,0.0,0.0
8.034466237162231,8.079330608184012,7.9702003569630175,7.974747180938721,438575200,0.0,0.0
7.978383318197743,8.018095369366085,7.924120947623155,7.985052585601807,387542400,0.0,0.0
8.05811041249227,8.132683338847674,8.056292330618792,8.095093727111816,388780000,0.0,0.0
8.069930594739914,8.159660114990443,8.049013754684761,8.126011848449707,408150400,0.0,0.0
8.129350546319879,8.196345175300511,8.119346237394735,8.19149398803711,429368800,0.0,0.0
8.19210151463243,8.387020820379204,8.169668516214008,8.383989334106445,652103200,0.0,0.0
8.417941389583985,8.426126807470915,8.296382429528606,8.347613334655762,634477200,0.0,0.0
8.36913537266441,8.602554956485772,8.362163359044397,8.585882186889648,658677600,0.0,0.0
8.604975979194098,8.71077196467042,8.572539496841621,8.60224723815918,668074400,0.0,0.0
8.570116752319425,8.72987240285705,8.561022295402314,8.722900390625,585289600,0.0,0.0
8.679853139143285,8.874773191950268,8.669849642384222,8.758366584777832,786116800,0.0,0.0
8.85476552516703,8.898114547477213,8.807778720770989,8.861433982849121,649488000,0.0,0.0
8.911755405820966,8.934490328573803,8.821722327124762,8.826269149780273,482834800,0.0,0.0
8.844762282804052,8.844762282804052,8.336394722068528,8.69591999053955,1035042400,0.0,0.0
8.707135925348833,8.785346629238509,8.669849869370543,8.711380004882812,469644000,0.0,0.0
8.760793875192693,8.791107923210761,8.52585899120829,8.601644515991211,673391600,0.0,0.0
8.674397858539107,8.687432842693381,8.52888977857664,8.56435775756836,448142800,0.0,0.0
8.536468746106234,8.575876441709967,8.42036486614528,8.446739196777344,435302000,0.0,0.0
8.548593842984335,8.774433436822505,8.543136359726008,8.758974075317383,501967200,0.0,0.0
8.778676958730681,8.851430985596663,8.647416480900144,8.76655101776123,670868800,0.0,0.0
8.801413605491273,8.80565768527044,8.697436484065788,8.767461776733398,408399600,0.0,0.0
8.842943539190683,8.927519960576575,8.791107161059424,8.914484977722168,658403200,0.0,0.0
8.934795849348392,9.010580553964454,8.930551769898027,8.95358943939209,427753200,0.0,0.0
8.955107170332944,9.0790929182261,8.866589402237699,9.0499906539917,558544000,0.0,0.0
9.10031246755602,9.153664999453964,9.088186524181248,9.098493576049805,630092400,0.0,0.0
9.145479006315966,9.16912378283762,9.106373249596999,9.164274215698242,435296400,0.0,0.0
9.319784059114781,9.548959475064486,9.243089510026879,9.541077613830566,922194000,0.0,0.0
9.654150644702739,9.670216302566079,9.527436987696062,9.63990306854248,1093010800,0.0,0.0
9.197316385908875,9.511673736859764,9.094854606189548,9.381929397583008,1232784000,0.0,0.0
9.367075450354847,9.526224792495524,9.302506834504051,9.413455963134766,721624400,0.0,0.0
9.468930960766901,9.541078695134113,9.30038441803964,9.38283920288086,551460000,0.0,0.0
9.369198988440314,9.398603998291712,9.285229658293447,9.320696830749512,372778000,0.0,0.0
9.369805605648219,9.445893068115982,9.350100542679021,9.362226486206055,392462000,0.0,0.0
9.30250899727236,9.389510625490852,9.265524866496351,9.338279724121094,392929600,0.0,0.0
9.32615209822907,9.394358500149973,9.264007857998001,9.331608772277832,399002800,0.0,0.0
9.33524413140394,9.336760278670845,9.121530505845149,9.253093719482422,551051200,0.0,0.0
9.222476012458273,9.272494301099337,9.120619734687965,9.123954772949219,430511200,0.0,0.0
9.161546072280197,9.264007856531054,9.160939775163763,9.220961570739746,423889200,0.0,0.0
9.30644628861209,9.403147829344828,9.30644628861209,9.377986907958984,433930000,0.0,0.0
9.438921349734507,9.484696383239058,9.352829576433889,9.482271194458008,508348400,0.0,0.0
9.562602181842447,9.705988614855643,9.549869942562436,9.648088455200195,642488000,0.0,0.0
9.639599980137456,9.687495831195923,9.602010370111902,9.613529205322266,361253200,0.0,0.0
9.615652746909348,9.69355990801035,9.60231420943561,9.658699035644531,281758400,0.0,0.0
9.732361516824431,9.739940635568793,9.533804471441229,9.581700325012207,383544000,0.0,0.0
9.598675629602488,9.663245057344685,9.505004750172752,9.640812873840332,384227200,0.0,0.0
9.548958946126383,9.652027814525463,9.526223213948661,9.598978042602539,361284000,0.0,0.0
9.57927542820457,9.594432047203863,9.204289956706589,9.337671279907227,795846800,0.0,0.0
9.350706387078855,9.413759665956796,9.284318069443406,9.307660102844238,403606000,0.0,0.0
9.267646917616513,9.32463723547162,9.073635860973098,9.142449378967285,657650000,0.0,0.0
9.130624149833956,9.215200559261731,9.026343492267337,9.109404563903809,479449600,0.0,0.0
9.251881340621035,9.387385904579011,9.236421979323591,9.349796295166016,494491200,0.0,0.0
9.335852205275401,9.348887187639946,9.253094678291504,9.298262596130371,384843200,0.0,0.0
9.296750201066413,9.499249458312988,9.272196373850898,9.499249458312988,393075200,0.0,0.0
9.41103223503583,9.450441551667645,9.293110266894246,9.358891487121582,519447600,0.0,0.0
9.458017254457774,9.56108613633754,9.45043975537449,9.54289722442627,413725200,0.0,0.0
9.510766677948252,9.630811098283043,9.486515598785141,9.548962593078613,237585600,0.0,0.0
9.564116145864185,9.62413793203899,9.439222197342824,9.605647087097168,445785200,0.0,0.0
9.504703375008873,9.529561559998433,9.42376472318299,9.432252883911133,501858000,0.0,0.0
9.557144767242377,9.632323983928453,9.548960161648639,9.591400146484375,461750800,0.0,0.0
9.625654026446503,9.67021564306668,9.545624439002898,9.644449234008789,462837200,0.0,0.0
9.609891730047462,9.659606469773987,9.58958118337431,9.622926712036133,342092800,0.0,0.0
9.65930595240321,9.771165761521752,9.652636683238539,9.70508098602295,448481600,0.0,0.0
9.815726201602942,9.821484810061142,9.643541865961668,9.646269798278809,391454000,0.0,0.0
9.689312180094708,9.731449411967072,9.61292119538571,9.731145858764648,321935600,0.0,0.0
9.7651023320885,9.776317615490337,9.670824336617894,9.693257331848145,294151200,0.0,0.0
9.689920297946438,9.732360281521307,9.658090107896447,9.717506408691406,262511200,0.0,0.0
9.83300515452359,9.853922000305127,9.730846114081903,9.751155853271484,439815600,0.0,0.0
9.752972638221014,9.777527259360385,9.670214320774386,9.709320068359375,351008000,0.0,0.0
9.700529745191911,9.79147267953101,9.675975930016671,9.711443901062012,417312000,0.0,0.0
9.733575830674946,9.779653610500255,9.703565332119995,9.738426208496094,322030800,0.0,0.0
9.749944047929596,9.75479442485136,9.707504059339621,9.719023704528809,386929200,0.0,0.0
9.749033064111597,9.799052165564412,9.6468748452378,9.767524719238281,385610400,0.0,0.0
9.791477128126267,9.833613576081524,9.762679220713652,9.82785415649414,256354000,0.0,0.0
9.832700640746351,9.873928031165738,9.808146014664365,9.856951713562012,265921600,0.0,0.0
9.852103764084688,9.856650588023061,9.796628788449198,9.809663772583008,223157200,0.0,0.0
9.786927342277098,9.865440794847412,9.746608988935904,9.842401504516602,249816000,0.0,0.0
9.879687900344925,9.90242363629496,9.85392148844527,9.866350173950195,175924000,0.0,0.0
9.889084849034742,9.896057670072768,9.85513302261288,9.860893249511719,163139200,0.0,0.0
9.866654809541787,9.867563850605885,9.792991723278215,9.811483383178711,157494400,0.0,0.0
9.789960551772047,9.806027023383654,9.740244989147598,9.778138160705566,193508000,0.0,0.0
9.871502293600303,10.011553668135859,9.847251222134183,9.990636825561523,445138400,0.0,0.0
10.077637924371816,10.079456815352113,9.94759005244413,10.042777061462402,309080800,0.0,0.0
9.990031022656257,10.135235524336185,9.98851487528476,10.12492847442627,255519600,0.0,0.0
10.146755485993054,10.162821953676719,10.091584071345958,10.116744995117188,300428800,0.0,0.0
10.124626207903528,10.19616764464107,10.061269377036695,10.18919563293457,311931200,0.0,0.0
10.271348983407801,10.404731131093182,10.221027934159963,10.381086349487305,448560000,0.0,0.0
10.454746923771838,10.45717130235474,10.290747223973575,10.356529235839844,444108000,0.0,0.0
10.40533716854325,10.441107081142237,10.36744400172382,10.440803527832031,302590400,0.0,0.0
10.463238126517837,10.5081033126452,10.423526871650246,10.47900104522705,296780400,0.0,0.0
10.48536839926604,10.563881874084473,10.441413060261,10.563881874084473,308840000,0.0,0.0
9.989119584779926,10.451107342962569,9.88241374874437,10.326516151428223,1880998000,0.0,0.0
10.559936883969733,10.567516002157882,10.212234819830355,10.271650314331055,1135612800,0.0,0.0
10.198591104245795,10.255278657600588,10.007308859380009,10.08491325378418,764789200,0.0,0.0
10.117957950432693,10.151607037112177,9.901514727358599,9.904243469238281,754401200,0.0,0.0
9.90878839898457,10.229512214660645,9.904240766917725,10.229512214660645,574683200,0.0,0.0
10.1955608621268,10.350466104291174,10.142207535153238,10.349252700805664,546868000,0.0,0.0
10.396545039435372,10.476574640412672,10.352286968577504,10.423524856567383,506875600,0.0,0.0
10.421401414147093,10.448987525758637,10.392603517885691,10.404122352600098,285026000,0.0,0.0
10.433223577116987,10.440195587908134,10.110680857062473,10.188587188720703,592057200,0.0,0.0
10.179496555137403,10.308029129273482,10.13402588544602,10.286202430725098,377246800,0.0,0.0
10.346225583006191,10.47809158432142,10.336524827588786,10.459297180175781,426633200,0.0,0.0
10.441712178927295,10.465962441107498,10.414428812655055,10.43777084350586,258955200,0.0,0.0
10.422005148948507,10.435343681046868,10.262855851776857,10.411091804504395,393797600,0.0,0.0
10.417159685713498,10.50992153827871,10.413219158654835,10.50385856628418,321840400,0.0,0.0
10.545994061725954,10.708477649230954,10.538415752150152,10.666948318481445,485021600,0.0,0.0
10.7215135581939,10.777291277192054,10.675133040308124,10.767590522766113,381040800,0.0,0.0
10.767284845699358,10.882782397930564,10.75758490339138,10.857317924499512,482745200,0.0,0.0
10.833977595392914,10.913097334941321,10.549326398441169,10.747581481933594,928550000,0.0,0.0
10.753949256049982,10.846406731672776,10.717268685826363,10.817608833312988,367572800,0.0,0.0
10.815787489043451,10.897331598250197,10.813362301166272,10.888237953186035,310416400,0.0,0.0
10.888543461477308,10.912189049283297,10.838828716323336,10.910066604614258,284174800,0.0,0.0
10.937348097136047,11.061636566829273,10.928254450651478,11.007981300354004,481157600,0.0,0.0
10.82973715269841,10.921285607494646,10.807606898704686,10.861566543579102,530583200,0.0,0.0
10.873992127818559,10.897940457219265,10.595404696691702,10.626932144165039,816057200,0.0,0.0
10.371986306170703,10.47050752560182,10.237695189726676,10.264674186706543,872555600,0.0,0.0
10.269529686400581,10.447472634077222,10.264678499841153,10.386239051818848,671854400,0.0,0.0
10.428675326082104,10.462929887819321,10.257400088970439,10.394116401672363,499900800,0.0,0.0
10.466267726888209,10.562363798088192,10.452323702405073,10.554179191589355,380018800,0.0,0.0
10.64754490265255,10.763041654939038,10.643907120433646,10.707263946533203,403074000,0.0,0.0
10.775774295721233,10.783352604223039,10.53962685276851,10.589038848876953,456136800,0.0,0.0
10.608740682940752,10.741820023960168,10.56145033256974,10.674219131469727,602590800,0.0,0.0
10.827918903796965,10.906735121234613,10.789419431516295,10.899763107299805,500788400,0.0,0.0
10.915219016490232,10.92188828391801,10.844890178929823,10.913097381591797,453266800,0.0,0.0
10.955540689344726,10.963726107196102,10.649671407823913,10.772443771362305,546123200,0.0,0.0
10.758800606375402,10.834283394467706,10.678164696759056,10.784567832946777,356316800,0.0,0.0
10.752127056176185,10.75424950029439,10.62814296929246,10.684829711914062,453306000,0.0,0.0
10.583278728069512,10.602983787427238,10.45535328520716,10.50900936126709,507539200,0.0,0.0
10.468390259599882,10.68028667210953,10.458387570333038,10.670282363891602,471080400,0.0,0.0
10.706355835087724,10.806393243404225,10.649669076658196,10.717875480651855,435957200,0.0,0.0
10.370472908574854,10.544476098517759,10.309844828111023,10.471419334411621,721081200,0.0,0.0
10.367443291691654,10.39775733738579,9.890297994503221,10.003975868225098,1162011200,0.0,0.0
10.21071944321692,10.294993124196964,10.023681233254957,10.144331932067871,659422400,0.0,0.0
10.21981306844988,10.252249559658543,10.003673406584504,10.0239839553833,753214000,0.0,0.0
10.185251823903513,10.29892884752039,10.163121582801624,10.285591125488281,409402000,0.0,0.0
10.384421263793401,10.386240155393144,10.280746061559165,10.343193054199219,325922800,0.0,0.0
10.284987873161143,10.31348302579572,10.184041435332395,10.282259941101074,372996400,0.0,0.0
10.362898584238584,10.488702425717202,10.272259172461748,10.457478523254395,404712000,0.0,0.0
10.551451422318932,10.672404877465981,10.519621224869477,10.656641960144043,448910000,0.0,0.0
10.705446878543183,10.74091485647996,10.623294830322266,10.623294830322266,309355200,0.0,0.0
10.539023407046622,10.639060020446777,10.49052124814233,10.639060020446777,352900800,0.0,0.0
10.6293568212375,10.63663319571862,10.532351716254324,10.568425178527832,329406000,0.0,0.0
10.499612144491266,10.603892811116102,10.490518498002903,10.564787864685059,274019200,0.0,0.0
